latitude,longitude,brightness,scan,track,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,date,time
28.3069,82.224,311,1.4,1.2,Terra,MODIS,81,61.03,287.1,20.6,N,0,2-Mar-2023,4:40:00 PM
28.3054,82.2105,304.7,1.4,1.2,Terra,MODIS,61,61.03,286.8,13.6,N,0,2-Mar-2023,4:40:00 PM
28.3186,82.2254,310,1.1,1,Aqua,MODIS,79,61.03,285.9,13.6,N,0,2-Mar-2023,8:25:00 PM
28.3093,82.2243,301.5,1.1,1,Aqua,MODIS,25,61.03,285.3,7.3,N,0,2-Mar-2023,8:25:00 PM
28.3195,82.2204,311.3,1.2,1.1,Terra,MODIS,50,61.03,294.6,9.5,D,0,3-Mar-2023,4:45:00 AM
29.4351,81.3696,321.5,1.4,1.2,Terra,MODIS,57,61.03,299.9,23.9,D,0,3-Mar-2023,4:45:00 AM
29.4395,81.3662,317.9,1.4,1.2,Terra,MODIS,36,61.03,301.9,17.5,D,0,3-Mar-2023,4:45:00 AM
28.8971,82.4201,313.8,1.2,1.1,Terra,MODIS,23,61.03,298.6,10.7,D,0,3-Mar-2023,4:45:00 AM
28.8959,82.4301,320.1,1.2,1.1,Terra,MODIS,63,61.03,302.7,17.3,D,0,3-Mar-2023,4:45:00 AM
27.1049,85.5324,311.3,1,1,Terra,MODIS,58,61.03,298,4.5,D,0,3-Mar-2023,4:45:00 AM
26.4538,87.9667,310.1,1.2,1.1,Terra,MODIS,36,61.03,295.7,5.8,D,0,3-Mar-2023,4:45:00 AM
26.7636,86.6679,316.5,1.5,1.2,Aqua,MODIS,65,61.03,298.4,14.5,D,0,3-Mar-2023,7:23:00 AM
27.0414,87.4982,311.7,1.3,1.1,Aqua,MODIS,47,61.03,295.3,9.1,D,0,3-Mar-2023,7:23:00 AM
27.0392,87.4858,323.1,1.3,1.1,Aqua,MODIS,79,61.03,295.9,25.7,D,0,3-Mar-2023,7:23:00 AM
27.1923,84.9571,310,1.9,1.3,Aqua,MODIS,56,61.03,297,11.8,D,0,3-Mar-2023,7:23:00 AM
28.3179,82.2131,308.6,2.8,1.6,Aqua,MODIS,63,61.03,295.3,21.8,D,0,3-Mar-2023,7:24:00 AM
28.3075,82.2071,308.7,2.8,1.6,Aqua,MODIS,62,61.03,296.2,21.5,D,0,3-Mar-2023,7:24:00 AM
29.2178,81.3011,319,1,1,Aqua,MODIS,75,61.03,303.8,12.2,D,0,4-Mar-2023,8:06:00 AM
27.2274,84.788,323.3,1.4,1.2,Aqua,MODIS,75,61.03,298.8,23.7,D,0,4-Mar-2023,8:06:00 AM
27.2258,84.7739,317.6,1.4,1.2,Aqua,MODIS,65,61.03,299.7,14.3,D,0,4-Mar-2023,8:06:00 AM
27.2768,84.9763,319.6,1.5,1.2,Aqua,MODIS,71,61.03,298,19.4,D,0,4-Mar-2023,8:06:00 AM
27.5458,84.2983,315.5,1.3,1.1,Aqua,MODIS,63,61.03,298.7,11.4,D,0,4-Mar-2023,8:06:00 AM
28.7053,81.1854,309.4,1,1,Aqua,MODIS,31,61.03,296.8,5.3,D,0,4-Mar-2023,8:06:00 AM
29.7979,80.9702,310.8,1,1,Aqua,MODIS,43,61.03,296.6,9.9,D,0,4-Mar-2023,8:06:00 AM
29.7965,80.96,314.2,1,1,Aqua,MODIS,53,61.03,298.9,12.8,D,0,4-Mar-2023,8:06:00 AM
29.1297,81.7146,303.1,1,1,Terra,MODIS,53,61.03,281.5,8.5,N,0,4-Mar-2023,4:24:00 PM
29.8253,82.1002,308,2.4,1.5,Terra,MODIS,31,61.03,292.6,23,D,0,5-Mar-2023,4:29:00 AM
29.4389,81.294,316.9,2.7,1.6,Terra,MODIS,55,61.03,295.4,50.6,D,0,5-Mar-2023,4:29:00 AM
29.4342,81.2852,322.2,2.7,1.6,Terra,MODIS,76,61.03,298.4,68.5,D,0,5-Mar-2023,4:29:00 AM
28.9854,82.2535,306.9,2.3,1.5,Terra,MODIS,38,61.03,294.2,16.2,D,0,5-Mar-2023,4:29:00 AM
26.9204,86.0138,314.2,1.2,1.1,Terra,MODIS,64,61.03,298.9,6.7,D,0,5-Mar-2023,4:29:00 AM
28.6814,80.3257,312,1,1,Terra,MODIS,64,61.03,301,4.9,D,0,6-Mar-2023,5:10:00 AM
28.1502,85.3098,305.8,1.9,1.3,Terra,MODIS,41,61.03,291.9,17,D,0,6-Mar-2023,5:10:00 AM
28.1466,85.3284,301.4,1.9,1.3,Terra,MODIS,21,61.03,287.8,11.1,D,0,6-Mar-2023,5:10:00 AM
27.3147,87.2202,302.3,2.7,1.6,Terra,MODIS,37,61.03,289,9.6,D,0,6-Mar-2023,5:10:00 AM
27.4124,84.5554,311.1,1,1,Aqua,MODIS,48,61.03,300.8,5.1,D,0,6-Mar-2023,7:52:00 AM
26.656,86.163,315.5,1.1,1,Aqua,MODIS,39,61.03,302.7,5.7,D,0,6-Mar-2023,7:52:00 AM
26.9832,87.4597,319.1,1.3,1.1,Aqua,MODIS,67,61.03,303.5,11.4,D,0,6-Mar-2023,7:52:00 AM
26.9299,86.0113,321.4,1.1,1,Aqua,MODIS,65,61.03,305.1,9.5,D,0,6-Mar-2023,7:52:00 AM
26.9813,85.8427,316.5,1.1,1,Aqua,MODIS,56,61.03,302.4,5.7,D,0,6-Mar-2023,7:52:00 AM
26.9798,85.8321,315.8,1.1,1,Aqua,MODIS,50,61.03,302.2,5,D,0,6-Mar-2023,7:52:00 AM
27.1152,86.7257,320.1,1.2,1.1,Aqua,MODIS,72,61.03,303.4,11.2,D,0,6-Mar-2023,7:52:00 AM
27.119,86.7314,319.4,1.2,1.1,Aqua,MODIS,67,61.03,302.1,12.2,D,0,6-Mar-2023,7:52:00 AM
27.0154,85.7661,316.3,1.1,1,Aqua,MODIS,63,61.03,299.6,8,D,0,6-Mar-2023,7:52:00 AM
27.019,85.7222,319,1.1,1,Aqua,MODIS,69,61.03,300.8,11.1,D,0,6-Mar-2023,7:52:00 AM
27.0176,85.7116,320.6,1.1,1,Aqua,MODIS,71,61.03,300.8,13,D,0,6-Mar-2023,7:52:00 AM
27.1234,85.2654,327.2,1,1,Aqua,MODIS,79,61.03,301.4,19.3,D,0,6-Mar-2023,7:52:00 AM
27.122,85.2551,329.5,1,1,Aqua,MODIS,81,61.03,301.9,21.7,D,0,6-Mar-2023,7:52:00 AM
27.1324,85.2639,318.1,1,1,Aqua,MODIS,66,61.03,300.6,10.4,D,0,6-Mar-2023,7:52:00 AM
27.131,85.2536,318.1,1,1,Aqua,MODIS,66,61.03,301.4,9.8,D,0,6-Mar-2023,7:52:00 AM
27.1977,84.9944,315.8,1,1,Aqua,MODIS,61,61.03,301.6,7.1,D,0,6-Mar-2023,7:52:00 AM
27.2707,85.328,314.5,1,1,Aqua,MODIS,52,61.03,300.9,7,D,0,6-Mar-2023,7:52:00 AM
27.2462,85.0799,313.8,1,1,Aqua,MODIS,32,61.03,303.2,5.5,D,0,6-Mar-2023,7:52:00 AM
27.2322,84.9779,324.6,1,1,Aqua,MODIS,76,61.03,302.9,16,D,0,6-Mar-2023,7:52:00 AM
27.2112,84.826,323.2,1,1,Aqua,MODIS,74,61.03,304.8,12.9,D,0,6-Mar-2023,7:52:00 AM
27.2695,84.9865,317.8,1,1,Aqua,MODIS,65,61.03,305,8.2,D,0,6-Mar-2023,7:52:00 AM
27.3262,84.9972,314.2,1,1,Aqua,MODIS,57,61.03,302.6,6.7,D,0,6-Mar-2023,7:52:00 AM
27.3394,85.026,315.3,1,1,Aqua,MODIS,61,61.03,300.5,7.7,D,0,6-Mar-2023,7:52:00 AM
27.3301,84.8924,315.5,1,1,Aqua,MODIS,61,61.03,301.9,8,D,0,6-Mar-2023,7:52:00 AM
27.5412,84.3556,316,1,1,Aqua,MODIS,55,61.03,302,6.6,D,0,6-Mar-2023,7:52:00 AM
27.7494,84.7241,313.3,1,1,Aqua,MODIS,41,61.03,298.3,6.1,D,0,6-Mar-2023,7:52:00 AM
27.7479,84.7137,312.2,1,1,Aqua,MODIS,20,61.03,299.9,5.4,D,0,6-Mar-2023,7:52:00 AM
27.7753,84.8454,314.3,1,1,Aqua,MODIS,61,61.03,301.3,6,D,0,6-Mar-2023,7:52:00 AM
27.7758,84.7825,323.4,1,1,Aqua,MODIS,76,61.03,301.8,14.6,D,0,6-Mar-2023,7:52:00 AM
27.82,84.7064,322.5,1,1,Aqua,MODIS,76,61.03,301.2,12.5,D,0,6-Mar-2023,7:52:00 AM
27.7845,83.8,317.3,1,1,Aqua,MODIS,66,61.03,302.1,10.3,D,0,6-Mar-2023,7:52:00 AM
27.9382,83.9028,312.9,1,1,Aqua,MODIS,41,61.03,301,4.8,D,0,6-Mar-2023,7:52:00 AM
27.9211,83.7213,317.7,1,1,Aqua,MODIS,69,61.03,306.1,7.5,D,0,6-Mar-2023,7:52:00 AM
27.9197,83.7113,317.5,1,1,Aqua,MODIS,69,61.03,305,7.2,D,0,6-Mar-2023,7:52:00 AM
28.1514,85.3164,328.8,1.1,1,Aqua,MODIS,81,61.03,302,24.8,D,0,6-Mar-2023,7:52:00 AM
28.1084,84.6573,313.1,1,1,Aqua,MODIS,54,61.03,300.8,4.9,D,0,6-Mar-2023,7:52:00 AM
28.1277,84.5332,317,1,1,Aqua,MODIS,71,61.03,302.6,8.6,D,0,6-Mar-2023,7:52:00 AM
28.0384,83.8992,315.6,1,1,Aqua,MODIS,63,61.03,300.5,7.4,D,0,6-Mar-2023,7:52:00 AM
28.7677,82.7129,307.6,1,1,Aqua,MODIS,46,61.03,289,7.4,D,0,6-Mar-2023,7:53:00 AM
29.0221,82.1395,303.6,1,1,Aqua,MODIS,8,61.03,285.2,4.7,D,0,6-Mar-2023,7:53:00 AM
29.4068,82.3572,325.8,1,1,Aqua,MODIS,83,61.03,299.2,23.4,D,0,6-Mar-2023,7:53:00 AM
29.4052,82.3468,319.4,1,1,Aqua,MODIS,73,61.03,298.8,16.8,D,0,6-Mar-2023,7:53:00 AM
29.838,82.0991,312.7,1,1,Aqua,MODIS,29,61.03,298.6,9.7,D,0,6-Mar-2023,7:53:00 AM
29.2536,80.3195,311.1,1.2,1.1,Aqua,MODIS,55,61.03,298.1,8.4,D,0,6-Mar-2023,7:53:00 AM
28.7692,82.7229,319.3,1,1,Aqua,MODIS,76,61.03,290,17.8,D,0,6-Mar-2023,7:53:00 AM
26.5071,87.9668,300.3,1.1,1,Terra,MODIS,25,61.03,290.2,4.8,N,0,6-Mar-2023,4:07:00 PM
26.959,87.1477,302.1,1,1,Terra,MODIS,46,61.03,290.4,5.4,N,0,6-Mar-2023,4:07:00 PM
27.1438,85.8945,306.2,1,1,Terra,MODIS,56,61.03,291.2,7.1,N,0,6-Mar-2023,4:07:00 PM
27.1452,85.9044,300.9,1,1,Terra,MODIS,15,61.03,290.8,4,N,0,6-Mar-2023,4:07:00 PM
27.5522,85.1468,301,1,1,Terra,MODIS,37,61.03,285.3,7.2,N,0,6-Mar-2023,4:08:00 PM
27.5387,84.3855,301.7,1.1,1,Terra,MODIS,43,61.03,282.7,6.6,N,0,6-Mar-2023,4:08:00 PM
27.5333,84.3905,306.1,3,1.6,Terra,MODIS,44,61.03,294.5,20.2,D,0,7-Mar-2023,4:13:00 AM
27.5324,84.3831,306.1,3,1.6,Terra,MODIS,43,61.03,294.3,21.5,D,0,7-Mar-2023,4:13:00 AM
27.2237,86.2005,312.7,2.2,1.4,Terra,MODIS,62,61.03,298.5,21.2,D,0,7-Mar-2023,4:13:00 AM
27.2768,84.9805,315.2,2.7,1.6,Terra,MODIS,70,61.03,299.2,35.8,D,0,7-Mar-2023,4:13:00 AM
27.2719,84.9726,312.7,2.7,1.6,Terra,MODIS,65,61.03,298.5,29.2,D,0,7-Mar-2023,4:13:00 AM
29.7059,81.3232,327,2.8,1.6,Aqua,MODIS,82,61.03,289.2,100.4,D,0,7-Mar-2023,8:35:00 AM
29.2578,81.7023,310,2.9,1.6,Aqua,MODIS,52,61.03,289.9,33.4,D,0,7-Mar-2023,8:35:00 AM
29.7107,81.3137,321.2,2.8,1.6,Aqua,MODIS,76,61.03,290,73.5,D,0,7-Mar-2023,8:35:00 AM
28.7138,80.4163,318.4,1.2,1.1,Terra,MODIS,74,61.03,302,12.3,D,0,8-Mar-2023,4:54:00 AM
28.7191,80.2953,313.9,1.2,1.1,Terra,MODIS,67,61.03,300.6,7.9,D,0,8-Mar-2023,4:54:00 AM
26.9753,87.5661,309.6,1,1,Aqua,MODIS,69,61.03,283,8.9,D,0,8-Mar-2023,7:38:00 AM
26.9841,87.5644,305.4,1,1,Aqua,MODIS,49,61.03,279.8,5.4,D,0,8-Mar-2023,7:38:00 AM
27.122,87.5576,302.7,1,1,Aqua,MODIS,45,61.03,278.1,4.3,D,0,8-Mar-2023,7:38:00 AM
28.4787,81.2179,317.8,1.8,1.3,Aqua,MODIS,67,61.03,304.8,20,D,0,8-Mar-2023,7:39:00 AM
27.2017,87.7442,314.3,3.3,1.7,Terra,MODIS,74,61.03,294,52.8,D,0,9-Mar-2023,3:57:00 AM
27.2049,87.7379,311.9,3.3,1.7,Terra,MODIS,66,61.03,294.5,37.9,D,0,9-Mar-2023,3:57:00 AM
27.1263,85.2992,317.3,2.8,1.6,Aqua,MODIS,68,61.03,300.1,37.8,D,0,9-Mar-2023,8:21:00 AM
27.4813,84.8175,312.8,2.6,1.5,Aqua,MODIS,40,61.03,299.8,21.5,D,0,9-Mar-2023,8:21:00 AM
27.5322,84.4577,320.3,2.4,1.5,Aqua,MODIS,73,61.03,299.5,42.3,D,0,9-Mar-2023,8:21:00 AM
27.5299,84.433,317.3,2.4,1.5,Aqua,MODIS,68,61.03,300.4,32.4,D,0,9-Mar-2023,8:21:00 AM
27.5258,84.4529,320.1,2.4,1.5,Aqua,MODIS,56,61.03,299.4,35.8,D,0,9-Mar-2023,8:21:00 AM
28.2391,84.269,313.4,2.4,1.5,Aqua,MODIS,66,61.03,297.5,30.5,D,0,9-Mar-2023,8:21:00 AM
28.2332,84.2647,312.7,2.4,1.5,Aqua,MODIS,66,61.03,297,25.8,D,0,9-Mar-2023,8:21:00 AM
28.3655,81.6879,319.5,1.6,1.2,Aqua,MODIS,53,61.03,288.6,28.6,D,0,9-Mar-2023,8:21:00 AM
28.6521,82.7359,312.1,1.9,1.4,Aqua,MODIS,31,61.03,292.6,20.2,D,0,9-Mar-2023,8:21:00 AM
27.539,83.8749,302,1,1,Aqua,MODIS,46,61.03,289.5,5.6,N,0,9-Mar-2023,8:27:00 PM
28.0838,84.9883,313.8,1.1,1,Terra,MODIS,66,61.03,301.9,8.6,D,0,10-Mar-2023,4:38:00 AM
27.791,84.4792,312.8,1.2,1.1,Terra,MODIS,54,61.03,299.7,7.7,D,0,10-Mar-2023,4:38:00 AM
27.6798,84.7803,314.7,1.1,1.1,Terra,MODIS,64,61.03,298.4,9.7,D,0,10-Mar-2023,4:38:00 AM
27.6392,84.7255,311.1,1.1,1.1,Terra,MODIS,54,61.03,299.4,5.5,D,0,10-Mar-2023,4:38:00 AM
27.5286,84.4527,311.2,1.1,1.1,Terra,MODIS,56,61.03,297.5,7.4,D,0,10-Mar-2023,4:38:00 AM
27.5249,84.4056,309.1,1.2,1.1,Terra,MODIS,37,61.03,297.4,5.5,D,0,10-Mar-2023,4:38:00 AM
27.2916,85.2803,313.3,1.1,1,Terra,MODIS,41,61.03,302,6.2,D,0,10-Mar-2023,4:38:00 AM
27.2705,84.9546,311.8,1.1,1,Terra,MODIS,44,61.03,300.8,5.1,D,0,10-Mar-2023,4:38:00 AM
27.0605,85.9656,313.5,1,1,Terra,MODIS,43,61.03,300.7,5.6,D,0,10-Mar-2023,4:38:00 AM
27.0516,85.964,314,1,1,Terra,MODIS,54,61.03,301.3,5.9,D,0,10-Mar-2023,4:38:00 AM
26.9925,85.9889,317.3,1,1,Terra,MODIS,65,61.03,302.1,8.6,D,0,10-Mar-2023,4:38:00 AM
26.8935,86.4314,313.9,1,1,Terra,MODIS,15,61.03,302.2,6,D,0,10-Mar-2023,4:38:00 AM
26.9185,86.1913,316.5,1,1,Terra,MODIS,64,61.03,303.4,6.8,D,0,10-Mar-2023,4:38:00 AM
26.9171,86.2013,313.8,1,1,Terra,MODIS,51,61.03,302.1,4.6,D,0,10-Mar-2023,4:38:00 AM
26.7536,86.5118,315.9,1,1,Terra,MODIS,61,61.03,304,5.6,D,0,10-Mar-2023,4:38:00 AM
26.8071,87.6737,310.6,1.2,1.1,Aqua,MODIS,19,61.03,298,6.5,D,0,10-Mar-2023,7:25:00 AM
26.6882,86.9098,318,1.4,1.2,Aqua,MODIS,51,61.03,305.6,9.5,D,0,10-Mar-2023,7:25:00 AM
26.7445,86.7643,317.5,1.4,1.2,Aqua,MODIS,60,61.03,305.7,11.3,D,0,10-Mar-2023,7:25:00 AM
26.7422,86.7507,323.2,1.4,1.2,Aqua,MODIS,76,61.03,304.8,20.1,D,0,10-Mar-2023,7:25:00 AM
27.1012,87.4612,316.2,1.3,1.1,Aqua,MODIS,60,61.03,302.2,12.7,D,0,10-Mar-2023,7:25:00 AM
26.9136,86.2021,317,1.5,1.2,Aqua,MODIS,46,61.03,303.9,9.7,D,0,10-Mar-2023,7:25:00 AM
26.9481,86.3116,317.1,1.5,1.2,Aqua,MODIS,54,61.03,305.6,9.6,D,0,10-Mar-2023,7:25:00 AM
27.1299,87.2118,322.8,1.3,1.1,Aqua,MODIS,72,61.03,305,16.7,D,0,10-Mar-2023,7:25:00 AM
26.9881,86.1652,314.8,1.5,1.2,Aqua,MODIS,45,61.03,303.1,8.6,D,0,10-Mar-2023,7:25:00 AM
27.2435,87.4571,331.2,1.3,1.1,Aqua,MODIS,85,61.03,300.1,37.3,D,0,10-Mar-2023,7:25:00 AM
26.9907,85.9917,316.3,1.6,1.2,Aqua,MODIS,58,61.03,303.4,11.6,D,0,10-Mar-2023,7:25:00 AM
26.9879,85.9762,315,1.6,1.2,Aqua,MODIS,45,61.03,303.4,8.8,D,0,10-Mar-2023,7:25:00 AM
27.2464,87.4641,326.1,1.3,1.1,Aqua,MODIS,82,61.03,297.6,30.8,D,0,10-Mar-2023,7:25:00 AM
27.244,87.4504,316.3,1.3,1.1,Aqua,MODIS,42,61.03,299.8,16.2,D,0,10-Mar-2023,7:25:00 AM
27.0115,85.9647,316.2,1.6,1.2,Aqua,MODIS,43,61.03,303.4,10.6,D,0,10-Mar-2023,7:25:00 AM
27.265,87.2141,315.4,1.3,1.1,Aqua,MODIS,58,61.03,302.8,8.6,D,0,10-Mar-2023,7:25:00 AM
27.0578,85.9712,313.4,1.6,1.2,Aqua,MODIS,38,61.03,300.7,8.9,D,0,10-Mar-2023,7:25:00 AM
27.055,85.9552,321.7,1.6,1.2,Aqua,MODIS,75,61.03,302.7,23.4,D,0,10-Mar-2023,7:25:00 AM
27.1482,85.8979,315.8,1.6,1.2,Aqua,MODIS,67,61.03,301.3,15.1,D,0,10-Mar-2023,7:25:00 AM
27.1526,85.9054,316.1,1.6,1.2,Aqua,MODIS,68,61.03,302.4,15.7,D,0,10-Mar-2023,7:25:00 AM
27.1223,85.3057,314.4,1.7,1.3,Aqua,MODIS,60,61.03,302,12.6,D,0,10-Mar-2023,7:25:00 AM
27.2821,86.0453,313.8,1.5,1.2,Aqua,MODIS,52,61.03,301.6,9.8,D,0,10-Mar-2023,7:25:00 AM
27.3677,86.2122,318.5,1.5,1.2,Aqua,MODIS,73,61.03,303.4,15.8,D,0,10-Mar-2023,7:25:00 AM
27.18,85.0545,313.6,1.8,1.3,Aqua,MODIS,53,61.03,301.5,12.3,D,0,10-Mar-2023,7:25:00 AM
27.1797,85.0658,315.4,1.8,1.3,Aqua,MODIS,56,61.03,302,16.1,D,0,10-Mar-2023,7:25:00 AM
27.2467,85.3546,313,1.7,1.3,Aqua,MODIS,47,61.03,299.6,12.4,D,0,10-Mar-2023,7:25:00 AM
27.2791,85.2765,317.2,1.7,1.3,Aqua,MODIS,63,61.03,302.7,19,D,0,10-Mar-2023,7:25:00 AM
27.2904,85.274,313.4,1.7,1.3,Aqua,MODIS,30,61.03,301.9,11.6,D,0,10-Mar-2023,7:25:00 AM
27.5187,84.4483,313.9,1.9,1.4,Aqua,MODIS,18,61.03,300.3,16.4,D,0,10-Mar-2023,7:25:00 AM
27.5305,84.4448,320,1.9,1.4,Aqua,MODIS,75,61.03,301,29.4,D,0,10-Mar-2023,7:25:00 AM
27.5412,84.5354,315.8,1.9,1.3,Aqua,MODIS,47,61.03,302.7,16.7,D,0,10-Mar-2023,7:25:00 AM
27.5266,84.461,317.3,1.9,1.4,Aqua,MODIS,71,61.03,300.3,22.9,D,0,10-Mar-2023,7:25:00 AM
27.5229,84.4424,320.8,1.9,1.4,Aqua,MODIS,76,61.03,300.9,31.8,D,0,10-Mar-2023,7:25:00 AM
27.6844,84.836,316.4,1.8,1.3,Aqua,MODIS,69,61.03,295.3,24.5,D,0,10-Mar-2023,7:25:00 AM
27.5538,84.1497,320.3,2,1.4,Aqua,MODIS,57,61.03,302.7,29.9,D,0,10-Mar-2023,7:25:00 AM
27.696,84.8335,314,1.8,1.3,Aqua,MODIS,62,61.03,293.7,20,D,0,10-Mar-2023,7:25:00 AM
27.6954,84.8448,324.3,1.8,1.3,Aqua,MODIS,80,61.03,294.5,41.4,D,0,10-Mar-2023,7:25:00 AM
27.6921,84.8278,313.6,1.8,1.3,Aqua,MODIS,21,61.03,293.6,17.8,D,0,10-Mar-2023,7:25:00 AM
28.0685,84.7251,315.5,1.8,1.3,Aqua,MODIS,70,61.03,301.3,19.1,D,0,10-Mar-2023,7:25:00 AM
29.8035,80.7722,332.2,1.3,1.1,Terra,MODIS,88,61.03,292.3,44.5,D,0,11-Mar-2023,5:18:00 AM
27.553,84.599,334.3,2.5,1.5,Terra,MODIS,88,61.03,296.5,111.5,D,0,11-Mar-2023,5:19:00 AM
27.5481,84.6229,335.1,2.5,1.5,Terra,MODIS,88,61.03,295.7,118.9,D,0,11-Mar-2023,5:19:00 AM
27.5365,84.544,308.4,2.5,1.5,Terra,MODIS,46,61.03,296.6,15.9,D,0,11-Mar-2023,5:19:00 AM
27.3355,85.0632,312,2.7,1.6,Terra,MODIS,65,61.03,296.5,29.6,D,0,11-Mar-2023,5:19:00 AM
27.3305,85.0565,315.3,2.7,1.6,Terra,MODIS,69,61.03,296.7,41.6,D,0,11-Mar-2023,5:19:00 AM
27.2695,84.9334,309.7,2.7,1.6,Terra,MODIS,37,61.03,298.1,17,D,0,11-Mar-2023,5:19:00 AM
27.2641,84.9593,313.8,2.7,1.6,Terra,MODIS,66,61.03,298.7,29,D,0,11-Mar-2023,5:19:00 AM
27.2588,84.9515,318.9,2.7,1.6,Terra,MODIS,73,61.03,299,48.7,D,0,11-Mar-2023,5:19:00 AM
27.244,84.8139,309.7,2.6,1.6,Terra,MODIS,47,61.03,297.9,17.2,D,0,11-Mar-2023,5:19:00 AM
27.183,85.0574,314.7,1.5,1.2,Aqua,MODIS,56,61.03,301.7,10.7,D,0,11-Mar-2023,8:07:00 AM
26.75,86.6946,321.8,2,1.4,Aqua,MODIS,58,61.03,302.8,24.6,D,0,11-Mar-2023,8:07:00 AM
26.7704,86.6525,318.8,1.9,1.4,Aqua,MODIS,47,61.03,304.2,16.4,D,0,11-Mar-2023,8:07:00 AM
26.8833,87.1156,313.2,2.1,1.4,Aqua,MODIS,54,61.03,299.6,15.1,D,0,11-Mar-2023,8:07:00 AM
26.903,86.4085,314.9,1.9,1.3,Aqua,MODIS,50,61.03,299.2,12.9,D,0,11-Mar-2023,8:07:00 AM
27.0593,87.1909,317.6,2.1,1.4,Aqua,MODIS,45,61.03,303.2,21.4,D,0,11-Mar-2023,8:07:00 AM
26.9663,86.2461,319.1,1.8,1.3,Aqua,MODIS,70,61.03,303,17.6,D,0,11-Mar-2023,8:07:00 AM
26.9644,86.2272,319,1.8,1.3,Aqua,MODIS,69,61.03,301.8,17.3,D,0,11-Mar-2023,8:07:00 AM
27.1008,87.4925,315.8,2.3,1.5,Aqua,MODIS,43,61.03,301.3,23.5,D,0,11-Mar-2023,8:07:00 AM
27.0987,87.4698,316.6,2.3,1.5,Aqua,MODIS,52,61.03,301.6,27.9,D,0,11-Mar-2023,8:07:00 AM
27.0581,86.7903,319.1,2,1.4,Aqua,MODIS,61,61.03,299.2,26.1,D,0,11-Mar-2023,8:07:00 AM
27.0563,86.7716,320.6,2,1.4,Aqua,MODIS,62,61.03,302.9,28.1,D,0,11-Mar-2023,8:07:00 AM
26.9922,85.9649,319.1,1.8,1.3,Aqua,MODIS,63,61.03,302.1,15.1,D,0,11-Mar-2023,8:07:00 AM
27.0985,86.5435,328.5,1.9,1.4,Aqua,MODIS,82,61.03,304,50.7,D,0,11-Mar-2023,8:07:00 AM
27.0531,85.765,320,1.7,1.3,Aqua,MODIS,64,61.03,305.3,14.8,D,0,11-Mar-2023,8:07:00 AM
27.0513,85.7481,324.9,1.7,1.3,Aqua,MODIS,77,61.03,304.9,25.8,D,0,11-Mar-2023,8:07:00 AM
27.1228,85.8849,317.7,1.7,1.3,Aqua,MODIS,66,61.03,301,18.6,D,0,11-Mar-2023,8:07:00 AM
27.1202,85.3326,320,1.6,1.2,Aqua,MODIS,42,61.03,302.8,15.8,D,0,11-Mar-2023,8:07:00 AM
27.1198,85.3271,319.6,1.6,1.2,Aqua,MODIS,33,61.03,302.7,15.1,D,0,11-Mar-2023,8:07:00 AM
27.1292,85.3096,323.9,1.6,1.2,Aqua,MODIS,73,61.03,301.5,25.3,D,0,11-Mar-2023,8:07:00 AM
27.1352,85.2606,320.6,1.6,1.2,Aqua,MODIS,71,61.03,301.7,20.6,D,0,11-Mar-2023,8:07:00 AM
27.1549,85.3383,332.5,1.6,1.2,Aqua,MODIS,84,61.03,302.9,46.2,D,0,11-Mar-2023,8:07:00 AM
27.1531,85.3223,333.5,1.6,1.2,Aqua,MODIS,85,61.03,301.7,48.7,D,0,11-Mar-2023,8:07:00 AM
27.1776,85.2385,316,1.6,1.2,Aqua,MODIS,48,61.03,302.4,11.8,D,0,11-Mar-2023,8:07:00 AM
27.2154,85.375,312.8,1.6,1.2,Aqua,MODIS,44,61.03,298.6,10.2,D,0,11-Mar-2023,8:07:00 AM
27.2162,85.3681,312.1,1.6,1.2,Aqua,MODIS,35,61.03,298.8,9.5,D,0,11-Mar-2023,8:07:00 AM
27.1698,84.9361,320.1,1.5,1.2,Aqua,MODIS,64,61.03,303.5,15,D,0,11-Mar-2023,8:07:00 AM
27.2147,84.9447,318.6,1.5,1.2,Aqua,MODIS,67,61.03,300.7,16.4,D,0,11-Mar-2023,8:07:00 AM
27.1997,84.8108,319.2,1.5,1.2,Aqua,MODIS,60,61.03,304.1,14.4,D,0,11-Mar-2023,8:07:00 AM
27.2812,85.4449,315.6,1.6,1.3,Aqua,MODIS,36,61.03,301.7,11.6,D,0,11-Mar-2023,8:07:00 AM
27.2409,85.0801,321.1,1.5,1.2,Aqua,MODIS,72,61.03,301.7,20.1,D,0,11-Mar-2023,8:07:00 AM
27.2392,85.0648,313.9,1.5,1.2,Aqua,MODIS,46,61.03,299.9,8.2,D,0,11-Mar-2023,8:07:00 AM
27.2506,84.9699,316.9,1.5,1.2,Aqua,MODIS,28,61.03,301.7,10.8,D,0,11-Mar-2023,8:07:00 AM
27.258,84.9381,352.4,1.5,1.2,Aqua,MODIS,96,61.03,304.3,107.8,D,0,11-Mar-2023,8:07:00 AM
27.2341,84.731,320.2,1.5,1.2,Aqua,MODIS,34,61.03,302.7,14.5,D,0,11-Mar-2023,8:07:00 AM
27.2506,84.9489,321.2,1.5,1.2,Aqua,MODIS,43,61.03,301,18.1,D,0,11-Mar-2023,8:07:00 AM
